acct_id,num_tx,avg_amount,std_amount,min_amount,max_amount,total_sent,first_step,last_step,num_unique_recipients,amount_cv,active_steps,tx_velocity,recipient_diversity,num_received,total_received,avg_received,num_unique_senders,is_sar
754,103.0,504.06650485436893,262.6110672320613,105.92,991.16,51918.85,1.0,31.0,3.0,0.5209849587262757,31.0,3.32258064408949,0.029126213589405224,143.0,76491.62,534.9064335664335,2.0,0
755,103.0,614.821067961165,263.4283036697812,102.2,996.7,63326.57,1.0,31.0,3.0,0.42846336502270926,31.0,3.32258064408949,0.029126213589405224,71.0,38054.28,535.9757746478873,2.0,0
756,103.0,565.6320388349515,251.3289026096658,105.96,999.72,58260.1,1.0,31.0,3.0,0.44433286191300586,31.0,3.32258064408949,0.029126213589405224,12.0,5875.75,489.6458333333333,2.0,0
757,104.0,539.2561538461539,243.32893205966386,103.47,995.5,56082.64,1.0,31.0,3.0,0.45123070051152653,31.0,3.354838708595213,0.028846153843380178,7.0,3354.54,479.21999999999997,2.0,1
758,96.0,551.3896875,271.9002859503853,124.15,994.19,52933.41,1.0,31.0,3.0,0.49311819228656517,31.0,3.0967741925494274,0.031249999996744795,2.0,1441.3600000000001,720.6800000000001,1.0,0
759,103.0,519.2898058252428,254.71491174768036,107.91,996.8,53486.85,1.0,31.0,3.0,0.4905062816282105,31.0,3.32258064408949,0.029126213589405224,2.0,1635.62,817.81,1.0,0
760,103.0,519.9411650485437,266.9961185930002,101.51,994.58,53553.94,1.0,31.0,3.0,0.5135121750995371,31.0,3.32258064408949,0.029126213589405224,6.0,3672.3,612.0500000000001,2.0,0
761,103.0,542.8854368932039,257.2655899762668,100.71,993.94,55917.2,1.0,31.0,3.0,0.47388559811770586,31.0,3.32258064408949,0.029126213589405224,14.0,9076.92,648.3514285714285,2.0,0
762,103.0,578.4498058252427,266.5833319553803,109.43,971.29,59580.33,1.0,31.0,3.0,0.4608581924760988,31.0,3.32258064408949,0.029126213589405224,4.0,2041.0500000000002,510.26250000000005,2.0,0
763,103.0,512.1883495145631,258.7768887197705,119.33,985.25,52755.4,1.0,31.0,2.0,0.5052377488866726,31.0,3.32258064408949,0.019417475726270148,72.0,36694.9,509.6513888888889,2.0,0
764,103.0,534.4118446601941,261.1566545601962,117.46,994.74,55044.42,1.0,31.0,3.0,0.4886805132872119,31.0,3.32258064408949,0.029126213589405224,4.0,2204.34,551.085,1.0,0
765,103.0,555.0925242718447,248.6036375978818,100.93,993.55,57174.53,1.0,31.0,2.0,0.44785981926078844,31.0,3.32258064408949,0.019417475726270148,4.0,2708.12,677.03,2.0,0
766,103.0,538.3072815533981,259.3324757957274,106.47,992.24,55445.65,1.0,31.0,3.0,0.4817554669566272,31.0,3.32258064408949,0.029126213589405224,10.0,6219.95,621.995,2.0,0
767,103.0,565.0693203883495,252.6975804692712,106.54,980.67,58202.14,1.0,31.0,2.0,0.44719748771908246,31.0,3.32258064408949,0.019417475726270148,196.0,102623.38,523.5886734693878,2.0,0
768,103.0,596.5213592233009,270.8056272225326,139.38,988.4,61441.7,1.0,31.0,3.0,0.453974737083337,31.0,3.32258064408949,0.029126213589405224,14.0,7357.37,525.5264285714286,2.0,0
769,103.0,559.8638834951456,256.0630334669571,104.7,989.38,57665.98,1.0,31.0,2.0,0.45736658679216924,31.0,3.32258064408949,0.019417475726270148,8.0,4413.46,551.6825,1.0,0
770,97.0,590.089381443299,273.2722299466781,8.28,996.97,57238.67,1.0,31.0,3.0,0.4631031137582087,31.0,3.129032257055151,0.030927835048357957,6.0,2490.87,415.145,2.0,0
771,103.0,542.0646601941747,262.97769638826315,107.03,988.93,55832.66,1.0,31.0,3.0,0.4851408248772566,31.0,3.32258064408949,0.029126213589405224,103.0,49297.25,478.61407766990294,2.0,0
772,103.0,573.3158252427185,259.24977002475947,102.14,996.1,59051.53,1.0,31.0,2.0,0.4521936402339527,31.0,3.32258064408949,0.019417475726270148,6.0,3853.6,642.2666666666667,2.0,0
773,102.0,576.7187254901961,283.09019792939864,100.33,996.12,58825.31,1.0,31.0,2.0,0.4908635447615657,31.0,3.290322579583767,0.019607843135332564,4.0,2140.63,535.1575,2.0,0
774,103.0,569.0734951456311,266.43615750291684,119.05,991.03,58614.57,1.0,31.0,3.0,0.4681928780219354,31.0,3.32258064408949,0.029126213589405224,116.0,61979.14,534.3029310344828,2.0,0
775,103.0,546.0985436893204,257.3660534100377,121.87,998.31,56248.15,1.0,31.0,2.0,0.4712813399329304,31.0,3.32258064408949,0.019417475726270148,10.0,5464.27,546.427,1.0,0
776,103.0,543.8528155339807,253.32549116764463,100.58,992.47,56016.840000000004,1.0,31.0,3.0,0.4657978848822536,31.0,3.32258064408949,0.029126213589405224,2.0,1645.47,822.735,1.0,0
777,103.0,553.0135922330097,269.2689161372951,101.47,993.85,56960.4,1.0,31.0,3.0,0.4869119311247792,31.0,3.32258064408949,0.029126213589405224,12.0,7709.67,642.4725,2.0,0
778,103.0,531.6550485436893,258.4122582796031,102.24,979.32,54760.47,1.0,31.0,2.0,0.48605248644320415,31.0,3.32258064408949,0.019417475726270148,10.0,6629.69,662.9689999999999,2.0,0
779,103.0,595.406213592233,255.84840918516844,104.02,993.83,61326.84,1.0,31.0,2.0,0.42970396233736735,31.0,3.32258064408949,0.019417475726270148,4.0,2598.71,649.6775,1.0,0
780,103.0,546.6966990291262,257.31223922251087,101.22,993.11,56309.76,1.0,31.0,1.0,0.47066726335601206,31.0,3.32258064408949,0.009708737863135074,0.0,0.0,0.0,0.0,0
781,104.0,548.4907692307693,255.38476247089434,106.45,987.72,57043.04,1.0,31.0,1.0,0.4656136015277021,31.0,3.354838708595213,0.00961538461446006,0.0,0.0,0.0,0.0,0
782,104.0,522.6427884615384,260.5219690509198,102.18,999.55,54354.85,1.0,31.0,1.0,0.4984704176495244,31.0,3.354838708595213,0.00961538461446006,0.0,0.0,0.0,0.0,0
783,104.0,557.7453846153846,271.97080678904064,103.57,997.68,58005.52,1.0,31.0,1.0,0.48762538299032737,31.0,3.354838708595213,0.00961538461446006,0.0,0.0,0.0,0.0,0
784,104.0,537.6752884615385,252.14882304123694,110.39,986.02,55918.229999999996,1.0,31.0,1.0,0.4689611526652564,31.0,3.354838708595213,0.00961538461446006,0.0,0.0,0.0,0.0,0
785,104.0,519.8475961538462,271.2809956537747,102.33,967.81,54064.15,1.0,31.0,1.0,0.5218471676230894,31.0,3.354838708595213,0.00961538461446006,0.0,0.0,0.0,0.0,0
786,103.0,548.9039805825242,263.79380731013396,100.23,990.2,56537.11,1.0,31.0,1.0,0.480582791593854,31.0,3.32258064408949,0.009708737863135074,0.0,0.0,0.0,0.0,0
787,104.0,517.2327884615385,245.53570806081484,119.65,995.56,53792.21,1.0,31.0,1.0,0.4747102533588236,31.0,3.354838708595213,0.00961538461446006,0.0,0.0,0.0,0.0,0
788,104.0,499.14721153846153,264.8368001349911,100.47,965.38,51911.31,1.0,31.0,1.0,0.5305785427778122,31.0,3.354838708595213,0.00961538461446006,0.0,0.0,0.0,0.0,0
789,103.0,564.318932038835,247.89359427024493,106.77,999.82,58124.85,1.0,31.0,1.0,0.4392792447530233,31.0,3.32258064408949,0.009708737863135074,0.0,0.0,0.0,0.0,0
790,104.0,526.9524038461539,251.93835158431082,102.43,974.52,54803.05,1.0,31.0,1.0,0.4781045683455774,31.0,3.354838708595213,0.00961538461446006,0.0,0.0,0.0,0.0,0
791,104.0,549.4211538461539,248.84258224130326,106.73,995.0,57139.8,1.0,31.0,1.0,0.45291773076952496,31.0,3.354838708595213,0.00961538461446006,0.0,0.0,0.0,0.0,0
792,103.0,568.3783495145631,254.25514446025298,105.99,998.02,58542.97,1.0,31.0,1.0,0.4473343234712093,31.0,3.32258064408949,0.009708737863135074,0.0,0.0,0.0,0.0,0
793,104.0,578.2166346153846,252.38663467456163,104.26,997.73,60134.53,1.0,31.0,1.0,0.4364914801146772,31.0,3.354838708595213,0.00961538461446006,0.0,0.0,0.0,0.0,0
794,104.0,540.9552884615384,249.35426936858966,111.96,963.46,56259.35,1.0,31.0,1.0,0.46095171760523246,31.0,3.354838708595213,0.00961538461446006,0.0,0.0,0.0,0.0,0
795,104.0,526.9132692307693,246.75661716249925,101.74,999.44,54798.98,1.0,31.0,1.0,0.46830594628609656,31.0,3.354838708595213,0.00961538461446006,0.0,0.0,0.0,0.0,0
796,105.0,546.4368571428572,250.42112505473912,106.38,998.19,57375.87,1.0,31.0,2.0,0.4582800771520573,31.0,3.3870967731009363,0.01904761904580499,1.0,523.75,523.75,1.0,1
797,103.0,487.3946601941748,244.12414579558202,102.29,975.16,50201.65,1.0,31.0,1.0,0.500875708595814,31.0,3.32258064408949,0.009708737863135074,0.0,0.0,0.0,0.0,0
798,104.0,572.1685576923077,274.3508616395537,106.43,998.06,59505.53,1.0,31.0,1.0,0.479493075853873,31.0,3.354838708595213,0.00961538461446006,0.0,0.0,0.0,0.0,0
799,104.0,519.8359615384616,256.8344110209988,107.64,989.99,54062.94,1.0,31.0,1.0,0.4940681869256471,31.0,3.354838708595213,0.00961538461446006,0.0,0.0,0.0,0.0,0
800,93.0,557.241935483871,259.5188271475488,16.81,986.85,51823.5,1.0,31.0,1.0,0.46572020269354475,31.0,2.999999999032258,0.010752688170886808,0.0,0.0,0.0,0.0,0
801,104.0,555.15125,260.70699592017723,111.43,986.14,57735.73,1.0,31.0,1.0,0.46961435449434924,31.0,3.354838708595213,0.00961538461446006,0.0,0.0,0.0,0.0,0
802,104.0,518.5831730769231,270.291628608174,108.31,989.61,53932.65,1.0,31.0,1.0,0.5212117219292587,31.0,3.354838708595213,0.00961538461446006,0.0,0.0,0.0,0.0,0
803,100.0,554.4037999999999,257.1967580807199,47.48,987.38,55440.38,1.0,31.0,1.0,0.46391593649985946,31.0,3.2258064505723203,0.009999999999,0.0,0.0,0.0,0.0,0
804,104.0,550.5752884615384,248.8741604032464,102.36,979.31,57259.83,1.0,31.0,1.0,0.45202566409064643,31.0,3.354838708595213,0.00961538461446006,0.0,0.0,0.0,0.0,0
805,104.0,539.9035576923077,245.64470446734853,114.93,994.22,56149.97,1.0,31.0,1.0,0.4549788586553309,31.0,3.354838708595213,0.00961538461446006,0.0,0.0,0.0,0.0,0
806,104.0,528.8854807692308,257.31091811715044,103.88,995.42,55004.09,1.0,31.0,1.0,0.4865153751962385,31.0,3.354838708595213,0.00961538461446006,0.0,0.0,0.0,0.0,0
807,104.0,534.5151923076924,268.65964031454973,128.17,998.42,55589.58,1.0,31.0,1.0,0.5026230202169263,31.0,3.354838708595213,0.00961538461446006,0.0,0.0,0.0,0.0,0
808,104.0,568.5161538461539,241.19143582465898,113.98,996.53,59125.68,1.0,31.0,1.0,0.42424728688656627,31.0,3.354838708595213,0.00961538461446006,0.0,0.0,0.0,0.0,0
809,104.0,538.9485576923078,239.23558820729374,106.23,999.57,56050.65,1.0,31.0,1.0,0.4438931782788763,31.0,3.354838708595213,0.00961538461446006,0.0,0.0,0.0,0.0,0
810,104.0,546.45875,262.06993518068185,100.56,983.63,56831.71,1.0,31.0,1.0,0.4795786235939786,31.0,3.354838708595213,0.00961538461446006,0.0,0.0,0.0,0.0,0
811,104.0,531.1407692307693,247.7316870454663,112.04,983.69,55238.64,1.0,31.0,1.0,0.4664143695833826,31.0,3.354838708595213,0.00961538461446006,0.0,0.0,0.0,0.0,0
812,104.0,601.0263461538461,252.85727745365975,105.22,998.79,62506.74,1.0,31.0,1.0,0.42070914040218826,31.0,3.354838708595213,0.00961538461446006,0.0,0.0,0.0,0.0,0
813,104.0,530.7080769230769,271.72992682118485,101.24,975.69,55193.64,1.0,31.0,1.0,0.5120139274900284,31.0,3.354838708595213,0.00961538461446006,0.0,0.0,0.0,0.0,0
814,104.0,551.2597115384616,245.7952663066377,107.8,965.35,57331.01,1.0,31.0,1.0,0.44587924921306293,31.0,3.354838708595213,0.00961538461446006,0.0,0.0,0.0,0.0,0
815,103.0,551.3275728155339,258.6483188616029,101.31,998.46,56786.74,1.0,31.0,1.0,0.4691372817362273,31.0,3.32258064408949,0.009708737863135074,0.0,0.0,0.0,0.0,0
816,104.0,523.5791346153846,269.25560701127625,100.64,996.55,54452.23,1.0,31.0,1.0,0.5142596203798797,31.0,3.354838708595213,0.00961538461446006,0.0,0.0,0.0,0.0,0
817,104.0,543.0052884615385,263.5490240202986,102.12,990.89,56472.55,1.0,31.0,1.0,0.4853525916149755,31.0,3.354838708595213,0.00961538461446006,0.0,0.0,0.0,0.0,0
818,104.0,551.1142307692307,279.9000134954308,105.69,995.88,57315.88,1.0,31.0,1.0,0.5078802140523117,31.0,3.354838708595213,0.00961538461446006,0.0,0.0,0.0,0.0,0
819,104.0,573.32375,253.3880889231597,114.12,997.37,59625.67,1.0,31.0,1.0,0.4419633565132093,31.0,3.354838708595213,0.00961538461446006,0.0,0.0,0.0,0.0,0
820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
822,104.0,559.0948076923077,243.84991990332057,108.67,996.61,58145.86,1.0,31.0,2.0,0.4361512869444487,31.0,3.354838708595213,0.01923076922892012,0.0,0.0,0.0,0.0,0
823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,621.09,621.09,1.0,1
832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,41794.77,515.9848148148147,1.0,0
836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,24598.84,523.3795744680851,1.0,0
842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
849,92.0,582.0918478260869,265.2361803877026,72.65,999.54,53552.45,1.0,31.0,2.0,0.4556603590545238,31.0,2.9677419345265346,0.02173913043241966,0.0,0.0,0.0,0.0,0
850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
859,104.0,568.4232692307692,253.49944837243874,107.9,999.0,59116.02,1.0,31.0,2.0,0.4459695126679675,31.0,3.354838708595213,0.01923076922892012,0.0,0.0,0.0,0.0,0
860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
862,147.0,525.9465986394557,254.03877907105664,77.05,994.88,77314.15,1.0,31.0,2.0,0.4830124954194711,31.0,4.741935482341311,0.013605442175945207,2.0,788.15,394.075,1.0,0
863,175.0,534.8035428571428,262.52126380656176,27.6,998.71,93590.62,1.0,31.0,2.0,0.4908742047577982,31.0,5.64516128850156,0.011428571427918368,6.0,3836.07,639.345,1.0,0
864,132.0,542.7032575757576,261.24938939406695,37.85,996.73,71636.83,1.0,31.0,2.0,0.48138533488125324,31.0,4.258064514755463,0.015151515150367308,4.0,2224.48,556.12,1.0,0
865,172.0,529.5724418604651,270.64090525765096,71.15,995.62,91086.46,1.0,31.0,2.0,0.5110554928080084,31.0,5.548387094984391,0.011627906976068145,4.0,2793.99,698.4975,1.0,0
866,98.0,542.4536734693877,263.93864720699634,94.97,997.81,53160.46,1.0,31.0,2.0,0.48656440192219574,31.0,3.161290321560874,0.020408163263223658,4.0,2491.82,622.955,1.0,0
867,178.0,516.0148876404494,263.5519539627015,51.47,995.67,91850.65,1.0,31.0,3.0,0.5107448646738127,31.0,5.7419354820187305,0.016853932583322812,8.0,4586.66,573.3325,1.0,1
868,140.0,534.7482857142857,268.16015774949557,4.66,996.07,74864.76,1.0,31.0,2.0,0.5014698782742018,31.0,4.516129030801249,0.014285714284693878,4.0,2368.02,592.005,1.0,0
869,162.0,558.4308024691358,270.0240433186636,42.57,998.59,90465.79,1.0,31.0,2.0,0.4835407397297936,31.0,5.225806449927159,0.012345679011583599,4.0,2014.74,503.685,1.0,0
870,176.0,559.1126704545454,262.2708522843718,110.54,988.73,98403.83,1.0,31.0,2.0,0.4690840793617876,31.0,5.677419353007284,0.011363636362990702,2.0,428.78999999999996,214.39499999999998,1.0,0
871,115.0,582.9236521739131,267.2523041580235,22.66,985.75,67036.22,1.0,31.0,2.0,0.45846879459560014,31.0,3.7096774181581686,0.0173913043463138,4.0,3006.6800000000003,751.6700000000001,1.0,0
872,123.0,535.8936585365853,275.4646012284482,8.07,995.26,65914.92,1.0,31.0,2.0,0.514028477171282,31.0,3.967741934203954,0.01626016260030405,0.0,0.0,0.0,0.0,0
873,147.0,563.0162585034013,261.4651555695351,7.09,999.89,82763.39,1.0,31.0,2.0,0.464400719545671,31.0,4.741935482341311,0.013605442175945207,2.0,703.24,351.62,1.0,0
874,125.0,480.22832,270.9850626455148,19.2,999.18,60028.54,1.0,31.0,2.0,0.5642838028375169,31.0,4.032258063215401,0.01599999999872,8.0,3904.8,488.1,1.0,0
875,162.0,558.8532098765432,260.9926376716885,62.03,996.79,90534.22,1.0,31.0,2.0,0.4670146526038107,31.0,5.225806449927159,0.012345679011583599,2.0,1268.24,634.12,1.0,0
876,172.0,551.3276162790698,278.08591521834165,7.51,992.57,94828.35,1.0,31.0,2.0,0.5043932264632591,31.0,5.548387094984391,0.011627906976068145,2.0,1724.96,862.48,1.0,0
877,178.0,542.4239887640449,258.0240155956667,16.28,990.97,96551.47,1.0,31.0,2.0,0.47568695510469133,31.0,5.7419354820187305,0.011235955055548542,3.0,1784.67,594.89,1.0,0
878,118.0,548.3626271186441,256.62471782883966,113.01,986.35,64706.79,1.0,31.0,2.0,0.46798360269843176,31.0,3.806451611675338,0.016949152540936513,2.0,1342.3600000000001,671.1800000000001,1.0,0
879,186.0,524.512311827957,283.3150605636667,30.96,996.62,97559.29,1.0,31.0,2.0,0.5401494953872391,31.0,5.999999998064516,0.010752688171464908,4.0,2354.52,588.63,1.0,0
880,182.0,523.5487362637363,242.2634134973514,92.22,996.56,95285.87,1.0,31.0,2.0,0.46273325998572273,31.0,5.870967740041623,0.010989010988407197,2.0,1187.29,593.645,1.0,0
881,105.0,523.0261904761904,280.30418921778585,47.68,985.79,54917.75,1.0,31.0,2.0,0.5359276348230725,31.0,3.3870967731009363,0.01904761904580499,2.0,1898.0,949.0,1.0,0
882,130.0,534.0171538461539,261.9146001632179,107.87,988.0,69422.23,1.0,31.0,2.0,0.4904610240924374,31.0,4.193548385744016,0.015384615383431952,2.0,1613.04,806.52,1.0,0
883,135.0,556.6922962962964,280.14998757579406,17.04,998.3,75153.46,1.0,31.0,2.0,0.5032402809139169,31.0,4.3548387082726325,0.01481481481371742,2.0,511.77,255.885,1.0,0
884,138.0,572.786884057971,276.62474716524304,0.8,997.07,79044.59,1.0,31.0,2.0,0.4829453237487484,31.0,4.451612901789802,0.014492753622138206,8.0,3550.71,443.83875,1.0,0
885,156.0,531.5239102564102,253.71781660219574,103.83,986.92,82917.73,1.0,31.0,2.0,0.4773403636254621,31.0,5.0322580628928195,0.012820512819690991,0.0,0.0,0.0,0.0,0
886,157.0,486.3550955414013,246.72661778289546,17.38,973.61,76357.75,1.0,30.0,2.0,0.5072972814300858,30.0,5.233333331588889,0.012738853502373321,4.0,2377.95,594.4875,1.0,0
887,111.0,517.1054954954955,261.9953634625785,86.03,983.17,57398.71,1.0,31.0,2.0,0.5066574726815956,31.0,3.580645160135276,0.018018018016394775,0.0,0.0,0.0,0.0,0
888,122.0,523.322213114754,261.9051127321247,28.45,997.37,63845.31,1.0,31.0,2.0,0.5004662637350911,31.0,3.935483869698231,0.016393442621607097,2.0,1163.09,581.545,1.0,0
889,149.0,536.7269798657719,253.04292845047092,100.27,999.65,79972.32,1.0,31.0,2.0,0.47145557786016073,31.0,4.806451611352758,0.013422818791045447,0.0,0.0,0.0,0.0,0
890,117.0,523.3888034188034,255.1019004753631,77.73,996.9,61236.49,1.0,31.0,2.0,0.48740419895142945,31.0,3.774193547169615,0.017094017092556067,4.0,2075.44,518.86,1.0,0
891,92.0,561.0153260869565,269.98160233392497,99.42,995.64,51613.41,1.0,31.0,2.0,0.4812374810011266,31.0,2.9677419345265346,0.02173913043241966,0.0,0.0,0.0,0.0,0
892,134.0,543.3594029850747,251.09355045049722,106.41,989.26,72810.16,1.0,31.0,2.0,0.46211319628671865,31.0,4.322580643766909,0.014925373133214523,2.0,1195.35,597.675,1.0,0
893,130.0,511.8023846153846,259.3491288591615,93.22,995.94,66534.31,1.0,31.0,2.0,0.5067368512731587,31.0,4.193548385744016,0.015384615383431952,4.0,2777.9,694.475,1.0,0
894,142.0,499.41936619718314,252.92728323765,19.85,977.28,70917.55,1.0,31.0,3.0,0.5064426819458251,31.0,4.580645159812695,0.021126760561892482,8.0,3846.29,480.78625,1.0,1
895,172.0,571.3800581395349,274.87003772755486,100.39,997.43,98277.37,1.0,31.0,2.0,0.4810634074590316,31.0,5.548387094984391,0.011627906976068145,0.0,0.0,0.0,0.0,0
896,122.0,479.81254098360654,264.5791210554014,19.72,999.55,58537.13,1.0,31.0,2.0,0.5514218542673042,31.0,3.935483869698231,0.016393442621607097,12.0,4778.65,398.2208333333333,1.0,0
897,169.0,572.3438461538461,267.161943912302,106.17,993.58,96726.11,1.0,31.0,2.0,0.4667857367611513,31.0,5.451612901467222,0.011834319525926963,0.0,0.0,0.0,0.0,0
898,143.0,521.886923076923,273.5919582878153,47.6,997.61,74629.83,1.0,30.0,2.0,0.5242360867552283,30.0,4.766666665077778,0.013986013985035942,0.0,0.0,0.0,0.0,0
899,112.0,580.5275,265.9317158764802,55.84,979.75,65019.08,1.0,31.0,2.0,0.4580863367745702,31.0,3.612903224640999,0.017857142855548472,0.0,0.0,0.0,0.0,0
900,153.0,514.7182352941177,251.59149648868888,67.9,990.3,78751.89,1.0,31.0,2.0,0.4887946049551514,31.0,4.93548386937565,0.013071895423982228,12.0,6084.92,507.07666666666665,1.0,1
901,140.0,560.1849285714286,247.24825673744817,8.18,999.49,78425.89,1.0,31.0,2.0,0.4413689910643644,31.0,4.516129030801249,0.014285714284693878,2.0,1314.17,657.085,1.0,0
902,116.0,526.0960344827586,263.6994162921746,102.98,992.44,61027.14,1.0,31.0,2.0,0.5012381751678158,31.0,3.7419354826638918,0.017241379308858502,2.0,1142.8400000000001,571.4200000000001,1.0,0
903,310.0,570.9972258064516,268.4330010772891,101.64,998.57,177009.14,1.0,31.0,2.0,0.47011261866196435,31.0,9.999999996774193,0.00645161290301769,206.0,111795.04,542.6943689320389,1.0,0
904,182.0,534.6103846153846,241.39620104021282,6.59,999.55,97299.09,1.0,31.0,2.0,0.45153668537390157,31.0,5.870967740041623,0.010989010988407197,4.0,2501.9700000000003,625.4925000000001,1.0,0
905,184.0,534.1009239130435,254.64758512836912,102.19,994.82,98274.57,1.0,31.0,2.0,0.4767780277516619,31.0,5.935483869053069,0.010869565216800567,2.0,1913.24,956.62,1.0,0
906,145.0,527.2768275862069,265.63274639346054,88.79,999.49,76455.14,1.0,31.0,2.0,0.5037823255090671,31.0,4.6774193533298645,0.013793103447324612,2.0,1322.07,661.035,1.0,0
